# DECaL_r
# photon
# DECam r band for legacy survey, 1.4 airmasses
3000.00      0.00000
3010.00      0.00000
3020.00      0.00000
3030.00      0.00000
3040.00      0.00000
3050.00      0.00000
3060.00      0.00000
3070.00      0.00000
3080.00      0.00000
3090.00      0.00000
3100.00      0.00000
3110.00      0.00000
3120.00      0.00000
3130.00      0.00000
3140.00      0.00000
3150.00      0.00000
3160.00      0.00000
3170.00      0.00000
3180.00      0.00000
3190.00      0.00000
3200.00      0.00000
3210.00      0.00000
3220.00      0.00000
3230.00      0.00000
3240.00      0.00000
3250.00      0.00000
3260.00      0.00000
3270.00      0.00000
3280.00      0.00000
3290.00      0.00000
3300.00      0.00000
3310.00      0.00000
3320.00      0.00000
3330.00      0.00000
3340.00  0.000293005
3350.00  0.000284791
3360.00  0.000275921
3370.00  0.000257409
3380.00  0.000248555
3390.00  0.000239723
3400.00  0.000221234
3410.00  0.000212296
3420.00  0.000184805
3430.00  0.000184884
3440.00  0.000184923
3450.00  0.000185158
3460.00  0.000185313
3470.00  0.000185427
3480.00  0.000185541
3490.00  0.000176408
3500.00  0.000176514
3510.00  0.000176620
3520.00  0.000176690
3530.00  0.000176794
3540.00  0.000167587
3550.00  0.000167685
3560.00  0.000167782
3570.00  0.000158521
3580.00  0.000158612
3590.00  0.000149338
3600.00  0.000149422
3610.00  0.000149506
3620.00  0.000140240
3630.00  0.000140317
3640.00  0.000140394
3650.00  0.000140470
3660.00  0.000140546
3670.00  0.000131223
3680.00  0.000131293
3690.00  0.000131363
3700.00  0.000131409
3710.00  0.000131478
3720.00  0.000131524
3730.00  0.000131592
3740.00  0.000131637
3750.00  0.000131682
3760.00  0.000131749
3770.00  0.000131794
3780.00  0.000131838
3790.00  0.000131882
3800.00  0.000131926
3810.00  0.000131992
3820.00  0.000150923
3830.00  0.000169844
3840.00  0.000188808
3850.00  0.000207756
3860.00  0.000226716
3870.00  0.000245688
3880.00  0.000264714
3890.00  0.000283713
3900.00  0.000302723
3910.00  0.000321745
3920.00  0.000312380
3930.00  0.000312478
3940.00  0.000312575
3950.00  0.000312672
3960.00  0.000312769
3970.00  0.000312866
3980.00  0.000312962
3990.00  0.000313057
4000.00  0.000303663
4010.00  0.000322740
4020.00  0.000332333
4030.00  0.000332433
4040.00  0.000332533
4050.00  0.000332632
4060.00  0.000342238
4070.00  0.000342339
4080.00  0.000342440
4090.00  0.000342491
4100.00  0.000352108
4110.00  0.000352211
4120.00  0.000361835
4130.00  0.000371465
4140.00  0.000381045
4150.00  0.000381155
4160.00  0.000390796
4170.00  0.000400385
4180.00  0.000410035
4190.00  0.000419691
4200.00  0.000429290
4210.00  0.000438954
4220.00  0.000419988
4230.00  0.000410500
4240.00  0.000401066
4250.00  0.000391572
4260.00  0.000382128
4270.00  0.000372627
4280.00  0.000363173
4290.00  0.000353665
4300.00  0.000344202
4310.00  0.000420749
4320.00  0.000420864
4330.00  0.000420922
4340.00  0.000421037
4350.00  0.000411524
4360.00  0.000411580
4370.00  0.000411692
4380.00  0.000411747
4390.00  0.000411859
4400.00  0.000402335
4410.00  0.000373647
4420.00  0.000354533
4430.00  0.000335459
4440.00  0.000316332
4450.00  0.000297200
4460.00  0.000287651
4470.00  0.000268545
4480.00  0.000249397
4490.00  0.000230243
4500.00  0.000211111
4510.00  0.000220736
4520.00  0.000211167
4530.00  0.000211194
4540.00  0.000201647
4550.00  0.000192070
4560.00  0.000192095
4570.00  0.000182514
4580.00  0.000172930
4590.00  0.000172953
4600.00  0.000163365
4610.00  0.000153776
4620.00  0.000153795
4630.00  0.000144202
4640.00  0.000144220
4650.00  0.000144239
4660.00  0.000134640
4670.00  0.000134674
4680.00  0.000125071
4690.00  0.000125071
4700.00  0.000115464
4710.00  0.000125102
4720.00  0.000125118
4730.00  0.000125118
4740.00  0.000125118
4750.00  0.000125134
4760.00  0.000125134
4770.00  0.000125134
4780.00  0.000125150
4790.00  0.000125166
4800.00  0.000125197
4810.00  0.000125213
4820.00  0.000125228
4830.00  0.000125244
4840.00  0.000125275
4850.00  0.000125275
4860.00  0.000125291
4870.00  0.000115667
4880.00  0.000115682
4890.00  0.000115696
4900.00  0.000115710
4910.00  0.000115725
4920.00  0.000115739
4930.00  0.000115739
4940.00  0.000115753
4950.00  0.000115767
4960.00  0.000115767
4970.00  0.000115782
4980.00  0.000115782
4990.00  0.000115782
5000.00  0.000115796
5010.00  0.000115796
5020.00  0.000115796
5030.00  0.000125461
5040.00  0.000135112
5050.00  0.000135112
5060.00  0.000144780
5070.00  0.000144798
5080.00  0.000144798
5090.00  0.000154470
5100.00  0.000164144
5110.00  0.000164164
5120.00  0.000173821
5130.00  0.000183500
5140.00  0.000193157
5150.00  0.000183522
5160.00  0.000173884
5170.00  0.000183544
5180.00  0.000202864
5190.00  0.000212524
5200.00  0.000222211
5210.00  0.000270518
5220.00  0.000260857
5230.00  0.000270551
5240.00  0.000289876
5250.00  0.000318863
5260.00  0.000347851
5270.00  0.000386501
5280.00  0.000415489
5290.00  0.000405826
5300.00  0.000405826
5310.00  0.000483126
5320.00  0.000560494
5330.00  0.000618476
5340.00  0.000686122
5350.00  0.000763523
5360.00  0.000840842
5370.00  0.000927936
5380.00   0.00100526
5390.00   0.00111172
5400.00   0.00129540
5410.00   0.00141141
5420.00   0.00161461
5430.00   0.00182731
5440.00   0.00204968
5450.00   0.00233034
5460.00   0.00261076
5470.00   0.00292985
5480.00   0.00323927
5490.00   0.00375175
5500.00   0.00427441
5510.00   0.00554126
5520.00   0.00513510
5530.00   0.00576369
5540.00   0.00639228
5550.00   0.00724329
5560.00   0.00808464
5570.00   0.00923544
5580.00    0.0103959
5590.00    0.0186740
5600.00    0.0269198
5610.00    0.0249085
5620.00    0.0228973
5630.00    0.0390550
5640.00    0.0552127
5650.00     0.107135
5660.00     0.159160
5670.00     0.239803
5680.00     0.319365
5690.00     0.355591
5700.00     0.393410
5710.00     0.400492
5720.00     0.404212
5730.00     0.406667
5740.00     0.408445
5750.00     0.409700
5760.00     0.412348
5770.00     0.414495
5780.00     0.416661
5790.00     0.418519
5800.00     0.421094
5810.00     0.424675
5820.00     0.428278
5830.00     0.429789
5840.00     0.431301
5850.00     0.431507
5860.00     0.431713
5870.00     0.429833
5880.00     0.426546
5890.00     0.423052
5900.00     0.423806
5910.00     0.431748
5920.00     0.428647
5930.00     0.433275
5940.00     0.433611
5950.00     0.431242
5960.00     0.434613
5970.00     0.433582
5980.00     0.435416
5990.00     0.437297
6000.00     0.439168
6010.00     0.441155
6020.00     0.442491
6030.00     0.443937
6040.00     0.445383
6050.00     0.446346
6060.00     0.446588
6070.00     0.446901
6080.00     0.447225
6090.00     0.447854
6100.00     0.449224
6110.00     0.453703
6120.00     0.452473
6130.00     0.454802
6140.00     0.457132
6150.00     0.457694
6160.00     0.458988
6170.00     0.459743
6180.00     0.461250
6190.00     0.461783
6200.00     0.462632
6210.00     0.462535
6220.00     0.462438
6230.00     0.463703
6240.00     0.464207
6250.00     0.464420
6260.00     0.464624
6270.00     0.463761
6280.00     0.448648
6290.00     0.459801
6300.00     0.462334
6310.00     0.465398
6320.00     0.466940
6330.00     0.469918
6340.00     0.471384
6350.00     0.473203
6360.00     0.475785
6370.00     0.477509
6380.00     0.480005
6390.00     0.480962
6400.00     0.482692
6410.00     0.484086
6420.00     0.485481
6430.00     0.485132
6440.00     0.485545
6450.00     0.485380
6460.00     0.482925
6470.00     0.481903
6480.00     0.480872
6490.00     0.483414
6500.00     0.487484
6510.00     0.491600
6520.00     0.484737
6530.00     0.489585
6540.00     0.490615
6550.00     0.491017
6560.00     0.492966
6570.00     0.494236
6580.00     0.496280
6590.00     0.497771
6600.00     0.498497
6610.00     0.501457
6620.00     0.500657
6630.00     0.499247
6640.00     0.498611
6650.00     0.498913
6660.00     0.499989
6670.00     0.501873
6680.00     0.502982
6690.00     0.506365
6700.00     0.507218
6710.00     0.507131
6720.00     0.507829
6730.00     0.507585
6740.00     0.508118
6750.00     0.507563
6760.00     0.507794
6770.00     0.507745
6780.00     0.508462
6790.00     0.508716
6800.00     0.509745
6810.00     0.511555
6820.00     0.511740
6830.00     0.512147
6840.00     0.511777
6850.00     0.511621
6860.00     0.509903
6870.00     0.437098
6880.00     0.459502
6890.00     0.453729
6900.00     0.464818
6910.00     0.485203
6920.00     0.491113
6930.00     0.493918
6940.00     0.492853
6950.00     0.497198
6960.00     0.499220
6970.00     0.507243
6980.00     0.505195
6990.00     0.500028
7000.00     0.502103
7010.00     0.502867
7020.00     0.506752
7030.00     0.511792
7040.00     0.511341
7050.00     0.505736
7060.00     0.504030
7070.00     0.500061
7080.00     0.495306
7090.00     0.463184
7100.00     0.453530
7110.00     0.460895
7120.00     0.468322
7130.00     0.429504
7140.00     0.391505
7150.00     0.304811
7160.00     0.218316
7170.00     0.145072
7180.00    0.0773493
7190.00    0.0655482
7200.00    0.0537672
7210.00    0.0907134
7220.00   0.00759947
7230.00   0.00627198
7240.00   0.00489157
7250.00   0.00334953
7260.00   0.00179592
7270.00   0.00134983
7280.00  0.000883400
7290.00  0.000825804
7300.00  0.000757712
7310.00  0.000922647
7320.00  0.000758556
7330.00  0.000545202
7340.00  0.000321454
7350.00  0.000301940
7360.00  0.000282368
7370.00  0.000282429
7380.00  0.000282551
7390.00  0.000331303
7400.00  0.000380187
7410.00  0.000458223
7420.00  0.000253512
7430.00  0.000253566
7440.00  0.000243840
7450.00  0.000253620
7460.00  0.000253620
7470.00  0.000253620
7480.00  0.000243892
7490.00  0.000351204
7500.00  0.000292670
7510.00  0.000351241
7520.00  0.000351241
7530.00  0.000351241
7540.00  0.000351278
7550.00  0.000341521
7560.00  0.000341521
7570.00  0.000341521
7580.00  0.000341484
7590.00  0.000310505
7600.00  0.000136906
7610.00  0.000117578
7620.00  0.000217513
7630.00  0.000186986
7640.00  0.000197489
7650.00  0.000237911
7660.00  0.000289025
7670.00  0.000319731
7680.00  0.000330543
7690.00  0.000341010
7700.00  0.000341412
7710.00  0.000341593
7720.00  0.000341629
7730.00  0.000351427
7740.00  0.000351427
7750.00  0.000351464
7760.00  0.000361226
7770.00  0.000361226
7780.00  0.000370989
7790.00  0.000370989
7800.00  0.000370989
7810.00  0.000371028
7820.00  0.000371028
7830.00  0.000371028
7840.00  0.000371028
7850.00  0.000370989
7860.00  0.000370950
7870.00  0.000370872
7880.00  0.000370794
7890.00  0.000370636
7900.00  0.000370597
7910.00  0.000370636
7920.00  0.000370676
7930.00  0.000360998
7940.00  0.000361150
7950.00  0.000361074
7960.00  0.000351054
7970.00  0.000351129
7980.00  0.000370833
7990.00  0.000380551
8000.00  0.000370676
8010.00  0.000370676
8020.00  0.000360921
8030.00  0.000360960
8040.00  0.000351241
8050.00  0.000351353
8060.00  0.000351427
8070.00  0.000361188
8080.00  0.000361150
8090.00  0.000361112
8100.00  0.000361074
8110.00  0.000370715
8120.00  0.000370597
8130.00  0.000370399
8140.00  0.000370200
8150.00  0.000369918
8160.00  0.000359828
8170.00  0.000369553
8180.00  0.000369594
8190.00  0.000379445
8200.00  0.000389599
8210.00  0.000399855
8220.00  0.000389726
8230.00  0.000378983
8240.00  0.000399339
8250.00  0.000409651
8260.00  0.000409563
8270.00  0.000409476
8280.00  0.000409079
8290.00  0.000419000
8300.00  0.000419136
8310.00  0.000428929
8320.00  0.000428929
8330.00  0.000429021
8340.00  0.000429158
8350.00  0.000429340
8360.00  0.000429295
8370.00  0.000429295
8380.00  0.000439144
8390.00  0.000439237
8400.00  0.000439237
8410.00  0.000429431
8420.00  0.000429476
8430.00  0.000439376
8440.00  0.000449234
8450.00  0.000459048
8460.00  0.000468815
8470.00  0.000468863
8480.00  0.000478581
8490.00  0.000488348
8500.00  0.000498115
8510.00  0.000488297
8520.00  0.000488297
8530.00  0.000498115
8540.00  0.000498115
8550.00  0.000498167
8560.00  0.000507988
8570.00  0.000508041
8580.00  0.000517811
8590.00  0.000517865
8600.00  0.000527636
8610.00  0.000527636
8620.00  0.000527691
8630.00  0.000537463
8640.00  0.000537463
8650.00  0.000547235
8660.00  0.000557007
8670.00  0.000557007
8680.00  0.000566779
8690.00  0.000566779
8700.00  0.000576551
8710.00  0.000586384
8720.00  0.000596157
8730.00  0.000596157
8740.00  0.000605930
8750.00  0.000615704
8760.00  0.000625477
8770.00  0.000635250
8780.00  0.000644956
8790.00  0.000654728
8800.00  0.000644956
8810.00  0.000635184
8820.00  0.000625412
8830.00  0.000625412
8840.00  0.000615640
8850.00  0.000605805
8860.00  0.000595972
8870.00  0.000586263
8880.00  0.000586263
8890.00  0.000576551
8900.00  0.000576492
8910.00  0.000576432
8920.00  0.000566484
8930.00  0.000556308
8940.00  0.000556073
8950.00  0.000535873
8960.00  0.000525501
8970.00  0.000515086
8980.00  0.000505085
8990.00  0.000494472
9000.00  0.000494642
9010.00  0.000484720
9020.00  0.000465332
9030.00  0.000486200
9040.00  0.000506534
9050.00  0.000506479
9060.00  0.000505927
9070.00  0.000495260
9080.00  0.000494585
9090.00  0.000504283
9100.00  0.000504398
9110.00  0.000514566
9120.00  0.000524037
9130.00  0.000513387
9140.00  0.000523558
9150.00  0.000543384
9160.00  0.000543446
9170.00  0.000553401
9180.00  0.000563364
9190.00  0.000583762
9200.00  0.000604010
9210.00  0.000603814
9220.00  0.000603814
9230.00  0.000593881
9240.00  0.000573906
9250.00  0.000573906
9260.00  0.000564179
9270.00  0.000553898
9280.00  0.000533681
9290.00  0.000513088
9300.00  0.000482483
9310.00  0.000461445
9320.00  0.000439813
9330.00  0.000418723
9340.00  0.000397512
9350.00  0.000397261
9360.00  0.000417154
9370.00  0.000416896
9380.00  0.000457518
9390.00  0.000559680
9400.00  0.000541231
9410.00  0.000521208
9420.00  0.000490537
9430.00  0.000439509
9440.00  0.000429714
9450.00  0.000440414
9460.00  0.000440474
9470.00  0.000441415
9480.00  0.000451541
9490.00  0.000441819
9500.00  0.000432382
9510.00  0.000443116
9520.00  0.000413058
9530.00  0.000423477
9540.00  0.000443611
9550.00  0.000433211
9560.00  0.000433047
9570.00  0.000473860
9580.00  0.000474085
9590.00  0.000473747
9600.00  0.000483300
9610.00  0.000473407
9620.00  0.000473578
9630.00  0.000494129
9640.00  0.000494301
9650.00  0.000484497
9660.00  0.000484553
9670.00  0.000495092
9680.00  0.000515882
9690.00  0.000526187
9700.00  0.000526243
9710.00  0.000516498
9720.00  0.000516331
9730.00  0.000506204
9740.00  0.000495979
9750.00  0.000495704
9760.00  0.000398816
9770.00  0.000301907
9780.00  0.000204495
9790.00  9.74104e-05
9800.00      0.00000
9810.00  0.000165829
9820.00  0.000331587
9830.00  0.000497644
9840.00  0.000497959
9850.00  0.000498115
9860.00  0.000498375
9870.00  0.000488654
9880.00  0.000488704
9890.00  0.000478930
9900.00  0.000478980
9910.00  0.000469253
9920.00  0.000469301
9930.00  0.000459524
9940.00  0.000459572
9950.00  0.000449840
9960.00  0.000449840
9970.00  0.000440061
9980.00  0.000440015
9990.00  0.000430237
10000.0  0.000420459
10010.0  0.000410639
10020.0  0.000400737
10030.0  0.000400779
10040.0  0.000391044
10050.0  0.000381307
10060.0  0.000371530
10070.0  0.000371530
10080.0  0.000361679
10090.0  0.000351794
10100.0  0.000342057
10110.0  0.000332388
10120.0  0.000322645
10130.0  0.000322678
10140.0  0.000312900
10150.0  0.000312932
10160.0  0.000312932
10170.0  0.000303153
10180.0  0.000303153
10190.0  0.000293344
10200.0  0.000293344
10210.0  0.000264036
10220.0  0.000264009
10230.0  0.000254205
10240.0  0.000254179
10250.0  0.000254231
10260.0  0.000254257
10270.0  0.000254257
10280.0  0.000254257
10290.0  0.000244503
10300.0  0.000224943
10310.0  0.000205404
10320.0  0.000195623
10330.0  0.000185842
10340.0  0.000176060
10350.0  0.000166279
10360.0  0.000156498
10370.0  0.000146717
10380.0  0.000136936
10390.0  0.000127155
10400.0  0.000136936
10410.0  0.000136936
10420.0  0.000127155
10430.0  0.000127155
10440.0  0.000117374
10450.0  0.000117362
10460.0  0.000107581
10470.0  0.000107581
10480.0  0.000107570
10490.0  9.77913e-05
10500.0  9.77913e-05
10510.0  9.77812e-05
10520.0  9.77812e-05
10530.0  8.80031e-05
10540.0  8.79940e-05
10550.0  8.79940e-05
10560.0  8.79849e-05
10570.0  8.79849e-05
10580.0  7.81927e-05
10590.0  7.81927e-05
10600.0  7.82008e-05
10610.0  7.81927e-05
10620.0  7.81846e-05
10630.0  7.81846e-05
10640.0  6.84044e-05
10650.0  6.83973e-05
10660.0  6.83973e-05
