,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_R,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
9,10,61.13780076587498,59.33455313635728,,54,70,51,67,224.0,3.1124899271845803,2.9300362980521353,76.16099810293595,0.3373475578079928,0.07896205531281453,8.93045535689248,0.0,587.3648457994368,,609.7199515261019,,21.14887281447664,1.4559517058545974,22.232610424599972,-52.7174717668937,0.5085414439485297,0.7843474616505143,0.004547327841422311,0.0004215099073902274,21.14887281447664,0.4900624672101558,0.24099011827296182,0.9978619149405877,0.0021123203307570467,0.1
8,9,74.65594293329346,43.26268195007117,,66,83,34,56,261.0,3.781183916777686,3.0234560051169415,-83.88026355399363,0.600525446822901,0.08566647991489162,8.536564532443379,0.0,429.84770622269286,,508.15711327586524,,21.487856155874955,1.899464206967225,22.231111189612726,-52.718562706440316,5.518466493626995,0.9528583470279769,0.06153776900504804,0.0005808126232139329,21.487856155874955,0.35565030254704677,8.573983039918276e-06,2.5764728655228094e-05,0.0021123203307570467,0.1
7,8,85.1812842448669,33.74456758693154,,82,91,31,38,44.0,2.2015902142460355,1.4794147818180277,-38.6187286720713,0.7405733375605691,0.21410960270006285,1.5610049126301817,0.0,32.0391421242617,,106.82024793443453,,24.306940492416143,2.995173568551923,22.22994212606983,-52.719209639424015,8.931741708194494,0.554800733990001,0.8115708912004947,0.006500333712820356,24.306940492416143,0.03177778161785397,8.042617173364991e-46,2.1594380198783875e-46,0.0021123203307570467,0.1
4,5,63.5873044151014,94.8953038089091,,62,66,92,97,23.0,1.1836070542518724,1.0224966787323595,82.77390984667295,0.503694460740312,0.274593692310134,2.6358960227883017,0.0,21.17117834500658,,23.48846394548361,,24.75678011319647,1.4,22.23231686458719,-52.71506909210757,8.167479633320786,0.29826897767147187,0.8583318666838605,0.009176865618124279,24.75678011319647,0.022509448624943532,3.1403760959375185e-56,5.972639336992086e-57,0.0021123203307570467,0.1
