,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_I,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
3,4,59.7934336396232,57.92324901092462,,54,65,49,66,148.0,3.4666323019434846,2.3888544169692962,-87.28123223990598,0.7246667829293527,-0.18140721424435924,5.4193925153486475,0.0,298.9954974517014,,348.7280661816776,,21.25206710252692,1.4,322.41525533167135,-79.47575147572331,0.3395982811397353,0.8735913400897581,0.00910355154788589,0.0004650452778903076,21.25206710252692,0.7528310408553915,0.12517756840816807,0.9973541189358625,0.002645850890787698,0.1
1,2,53.51123119076576,33.88300719383791,,50,58,30,37,43.0,2.1059866363161075,1.4997192168127107,45.186193470096654,0.7020558321354172,0.039921336934895635,2.819423453959871,0.0,56.0404750821626,,93.11491267070251,,23.06997420256666,1.8608349950322518,322.4176598573984,-79.47743152124781,6.389331661487856,0.5307086323516591,0.28582128358912173,0.002378901927647906,23.06997420256666,0.14716895914460848,1.9372334229895118e-08,3.0173349861609726e-08,0.002645850890787698,0.1
