,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_R,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
9,10,67.9805383487322,46.06718121659776,,66,70,43,49,14.0,1.8974778882148988,1.0817544097155671,-75.0326177200013,0.8215744814478667,0.05824679750371331,0.24181219683715938,0.0,2.2482454676546837,,22.36837937494777,,27.33534253756036,3.304841911733041,350.7928793214012,-30.406554946841844,4.009432479522473,0.4781644278301545,0.9502340174754218,0.05381555317995076,27.33534253756036,0.08239833630532933,1.348134772897423e-07,4.443165070154059e-05,0.9999555683492984,0.1
11,12,49.51448583574221,82.64531775372237,,47,52,80,85,25.0,1.3285358011748871,1.1969816047544168,-74.15558651848497,0.4338646573102312,0.09111646011200492,0.5037087737668386,0.0,5.932990117485467,,7.8655423277959,,26.281767791642263,1.4,350.7943453533576,-30.404052846976416,6.087507659128723,0.3347910218960716,0.9622048467294055,0.027249521340326276,26.281767791642263,0.16272990611459393,9.896863800613952e-26,6.441776636924159e-23,0.9999555683492984,0.1
10,11,33.47835656728641,52.28161777607222,,31,36,49,56,41.0,1.786515120813409,1.41027703591882,83.86274458541003,0.6138777345157685,0.09279899587113505,0.6500878436154736,0.0,13.137818608631015,,14.373233722796416,,25.418643700609845,1.4,350.7956165398571,-30.406130692223478,6.851416889894312,0.45020181044497903,0.8974348445191405,0.014942909383702793,25.418643700609845,0.2967502469241444,1.2067264515358831e-26,1.4323218466009247e-23,0.9999555683492984,0.1
4,5,69.8742896523278,24.5470802496761,,68,72,23,26,11.0,1.4895777474665854,0.6730489227085588,19.80067691080271,0.8920996351328001,0.13624397431348,0.19216832936425732,0.0,1.8299538200067715,,17.25991409417392,,27.558851528527967,3.5952714700625434,350.7927283997974,-30.40802725600606,9.132474807049519,0.3753735923615795,0.9999999265692155,0.06171731945228069,27.558851528527967,0.07184874665218555,1.1088069463851021e-61,3.1865139867128495e-59,0.9999555683492984,0.1
6,7,76.05448680184142,29.108322085104547,,75,77,27,31,11.0,1.0390319091318505,0.7400251962938467,-85.1151706022092,0.7019505658012484,0.09132956896112177,0.21838856600544432,0.0,1.8827293538257592,,20.62700941937036,,27.527982119518036,3.767529413806135,350.79223827038936,-30.40771501290939,8.631801671629319,0.2618360411012263,0.9999994279220127,0.06056972193254377,27.527982119518036,0.07321004468730088,6.505490182371713e-64,1.9049842625006448e-61,0.9999555683492984,0.1
7,8,37.508069932649335,32.3472720729963,,36,39,30,34,15.0,1.0933231172361841,0.8527482328630055,-52.29754908302835,0.6258294432804552,0.07813025393777906,0.4510214266262764,0.0,3.693866989254907,,4.863823532742187,,26.796248721296447,1.4,350.7952962622774,-30.40749445465197,8.856996149396199,0.2755174255435184,0.9999293552270505,0.038265318492021,26.796248721296447,0.11588331743020906,8.011749129201592e-67,3.7135472636754876e-64,0.9999555683492984,0.1
5,6,79.88321825139356,25.477526194038894,,78,82,23,28,18.0,1.431164002159685,1.1025580346534354,66.07075842782567,0.6375698967222707,0.0705363629303477,0.22812834031108054,0.0,2.86655131784417,,40.35756382055247,,27.071552551369532,3.7823773910098186,350.7919344177709,-30.40796331698059,9.866724218873937,0.3606533285442406,0.9999992761368071,0.04563016404000867,27.071552551369532,0.09717940188623692,6.154709503738983e-75,2.3923376531935077e-72,0.9999555683492984,0.1
