,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_I,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
71,72,633.4358455089133,562.0614283792437,,628,639,554,572,159.0,2.88904781503557,1.8254196869649257,-88.44295135588585,0.7750977933264548,-0.1319502193303066,17.333086132580434,0.0,344.97375049588453,,345.8615140027887,,21.194079586495796,1.4,199.78882614187899,-18.824161595875925,84.17506619887615,0.7280400493889636,0.9999445799189354,0.00044008927464300285,21.194079586495796,0.00040986557735568044,0.0,0.0,0.0,0.0
72,73,461.13664671377495,560.3591205853817,,455,466,556,564,80.0,2.74657990345057,1.3829770322709467,25.508136661914733,0.8639795133105943,-0.15411656429252218,4.810659742841295,0.0,85.42809234549453,,90.93333689644794,,22.70954294111918,1.4,199.8014122656706,-18.824202580377225,55.41279513937642,0.6921381356695436,0.9999999527205489,0.0017468466278241503,22.70954294111918,0.00010325889048672397,0.0,0.0,0.0,0.0
73,74,486.05341929713774,567.465792523657,,478,491,564,571,74.0,2.840226624217447,1.5283486793991017,-8.5012235479729,0.8428758960440184,0.10724891727518582,2.173426095306482,0.0,54.776228232860646,,66.59155924006001,,23.192064401203112,1.468879286721235,199.79958890363034,-18.82372239470941,59.96570853964261,0.7157371093027967,0.9999999999998873,0.0026369124953038877,23.192064401203112,6.84047896776376e-05,0.0,0.0,0.0,0.0
74,75,310.5208790973777,585.8262716624017,,301,324,573,596,398.0,2.7287234102179,2.5134527026777054,61.57722069446358,0.38930390129226244,-0.08748641038171456,147.0310412268753,0.0,2594.0900404310455,,2527.9933659706835,,19.003582096487214,1.4,199.81240159207323,-18.822374124827032,57.25991409649891,0.6876382993749108,0.3869984324626522,4.746939535544034e-05,19.003582096487214,0.003799868173777453,0.0,0.0,0.0,0.0
59,60,232.98262709888007,459.01996091326345,,221,242,452,468,253.0,3.537324364364647,1.890445716737314,-32.27729283025255,0.8452139091756466,-0.11182246914022187,53.205431674234816,0.0,1002.0942937678477,,998.8391137785952,,20.036273239402504,1.4,199.81812602968182,-18.831105942852027,40.104705602125094,0.891405739819891,0.5091531258825828,0.00014046619250121837,20.036273239402504,0.0012841342206811254,0.0,0.0,0.0,0.0
60,61,271.8784223948854,484.65373031869535,,263,281,477,492,207.0,2.8782203619681304,2.598815954849502,-41.04776917468891,0.4297989944374392,-0.26497344703437875,19.738229893500986,0.0,593.6238076675758,,600.738575045528,,20.60476643652846,1.4,199.81527256248415,-18.82935135665821,37.88058044185134,0.7253115312159688,0.674592677289725,0.00024849702875039484,20.60476643652846,0.000725873647450243,0.0,0.0,0.0,0.0
61,62,655.5256822695306,514.5379586003584,,622,676,483,541,1597.0,7.632024320277294,4.3277437190976125,64.37553332353914,0.8236829816909479,-70.51798274750045,517.2858230335935,0.0,18762.920238525134,,18478.82746757058,,16.855293631286397,1.4,199.78723482292435,-18.827456979245476,82.5790442515103,1.9232701287098781,0.08323986799536764,4.047341904929107e-06,16.855293631286397,0.04456689078328718,0.0,0.0,0.0,0.0
62,63,677.490127630156,493.4287458267791,,672,681,489,498,74.0,2.0931921623479037,1.9010168802313412,-74.55716550187707,0.4185574331922468,0.037419463576284784,2.812892946224551,0.0,61.63702810183433,,83.93126083610083,,23.063940485839364,2.0881968170310317,199.78564027953863,-18.828926102281716,85.30722388248654,0.5274844249116717,1.0,0.002366776132446913,23.063940485839364,7.621229662017597e-05,0.0,0.0,0.0,0.0
78,79,652.7415530422211,620.0292838761555,,646,660,615,625,75.0,4.588854801282353,1.3146814667454432,24.214699770140395,0.9580818993350959,-0.08523331695140257,2.309206547772021,0.0,56.70118429551705,,97.92928436473208,,23.15456438741567,2.1508656810952873,199.78738890602284,-18.820162439102443,96.99966441713244,1.156391409923153,1.0,0.002555044539053035,23.15456438741567,7.059659504270306e-05,0.0,0.0,0.0,0.0
77,78,572.7746716813725,614.1595556091233,,566,580,609,620,140.0,2.4052706814680365,1.931381442116215,8.147100013990206,0.5960075465815365,-0.031598131321075584,14.069914506326128,0.0,257.202830754624,,274.03403366993246,,21.512855352007733,1.6863450930168875,199.79323257726827,-18.820532800496995,82.0396488345081,0.6061282117299452,0.9999965468217674,0.0005945530135399247,21.512855352007733,0.00030338328211582517,0.0,0.0,0.0,0.0
76,77,554.899003223847,604.5639971736019,,551,558,600,610,72.0,1.958256293741245,1.3651469533798362,-78.73490461651306,0.71695082795019,-0.07663698338987501,7.360684687423316,0.0,108.46183905584549,,111.83744247987104,,22.450352302316787,1.6481911956579738,199.79454275982087,-18.82118825475366,77.37514959394446,0.49348058602279377,0.9999999999958304,0.00139269327479977,22.450352302316787,0.00012951699265262135,0.0,0.0,0.0,0.0
75,76,396.1434568412831,593.6307498445808,,388,404,588,601,165.0,2.972010107117154,2.151148962876713,15.46740717781452,0.6900069856963817,-0.02634375144074852,7.320568660874741,0.0,269.1420986838207,,286.4687627617715,,21.46359062579411,1.5761848174120754,199.80614378923264,-18.82187314113244,58.44741134420154,0.7489465469935228,0.997755007648507,0.0005677598456311356,21.46359062579411,0.00031770024954668125,0.0,0.0,0.0,0.0
79,80,595.6617713537108,628.9284674703681,,589,603,621,637,195.0,2.6631881766289456,2.302879901497993,-69.39349346394712,0.5022750420028486,-0.13272712646167406,19.379011593299623,0.0,424.27454758209655,,432.0185313865803,,20.96942726465866,1.4,199.7915539365778,-18.819521893708945,88.53773653824864,0.6711234205104943,0.999839936426038,0.0003547678831218001,20.96942726465866,0.000508437920175737,0.0,0.0,0.0,0.0
80,81,567.9804036776209,626.8303679458619,,563,572,622,631,72.0,1.65953735110587,1.5206615142482278,11.716566539275826,0.4004547525154167,0.013624906673626924,6.636472060688519,0.0,113.38006620948528,,115.52794279368683,,22.402202946568657,1.4424126384851206,199.7935768078594,-18.81965465290003,83.74345989551001,0.41820341247867926,0.9999999999998319,0.0013347366067881286,22.402202946568657,0.00013514085380010073,0.0,0.0,0.0,0.0
81,82,496.0051861904739,658.3346943963505,,480,515,648,669,534.0,5.440640748122797,2.6486919664190847,6.779246957886069,0.8734941942040354,-0.1890508404294735,63.101358283198095,0.0,2791.5645098940545,,2782.747826258229,,18.92392554134333,1.4,199.79881911600475,-18.817444478804596,81.16207845846046,1.3710414685269448,0.5943627730378913,4.3544059293358826e-05,18.92392554134333,0.004142412250185124,0.0,0.0,0.0,0.0
82,83,377.49723007989724,655.9627514564871,,371,388,649,663,166.0,3.9734627358329404,2.2343712093810644,27.271313466263948,0.8269173815362667,-0.03948977906372875,9.955049356990344,0.0,230.0603698638696,,241.16702719704102,,21.63394017807527,1.5111660684868635,199.80747611959242,-18.817555336723753,73.42282342190316,1.001312609429901,0.9999873983499851,0.0006655108448874394,21.63394017807527,0.0002710360710502095,0.0,0.0,0.0,0.0
87,88,630.8143549049184,686.3205868773537,,623,637,680,692,82.0,4.463039226736714,1.2896675155249837,40.20893894482847,0.9573392979547626,0.016186717900197323,4.724039136717536,0.0,74.06045600553992,,78.19518065647358,,22.864578757826894,1.4114472880394575,199.788959494177,-18.815569583043803,105.08544288152702,1.124685885137652,1.0,0.001996786805979371,22.864578757826894,9.033385241702189e-05,0.0,0.0,0.0,0.0
88,89,103.75084366582644,695.2772717664203,,68,142,683,707,1319.0,12.463067666641173,3.5274325819057277,-6.217954031198993,0.9591108071402705,-0.09925525690306358,30.528012334224968,0.0,4982.011762416243,,5027.209136082383,,18.295032840830643,1.4,199.82745166627703,-18.81471301602404,104.93155352796664,3.140693051993576,0.5298215015011826,2.17362703207956e-05,18.295032840830643,0.008298454241573619,0.0,0.0,0.0,0.0
89,90,684.5244134811162,690.9357699882794,,680,689,687,695,75.0,1.7345897854605823,1.4576252316008207,-0.9755107605626346,0.5420774972173332,0.02973564906942272,10.87517020402035,0.0,122.34782366383538,,125.60568079345197,,22.319554091033698,1.4,199.785034376258,-18.815274247058216,114.90436045072306,0.43711662593606676,1.0,0.0012404430356112272,22.319554091033698,0.00014541372675829178,0.0,0.0,0.0,0.0
90,91,321.9476818261737,710.3641665339184,,308,338,698,719,602.0,4.721244411644927,3.568460977794932,11.10147890505714,0.6547672182239554,0.009217691335152267,68.01262731644445,0.0,3690.4309989781495,,3699.006787697641,,18.620851988199327,1.4,199.8115075326567,-18.81376917086146,87.39839417609504,1.1897535917345214,0.5278602559376473,3.1246515338752844e-05,18.620851988199327,0.005772721939841004,0.0,0.0,0.0,0.0
83,84,321.7105070929085,671.1907565757401,,301,338,650,688,814.0,2.791938499658377,2.707763129635412,67.00405065575633,0.24370039547095634,-0.08518174640988718,539.4285837339331,0.0,12857.286038815742,,12440.297040607536,,17.265671447597065,1.4,199.81154354458528,-18.81647737674716,77.72441879813758,0.703568501913911,0.11812358084758612,6.620105607795657e-06,17.265671447597065,0.02724691346723977,0.0,0.0,0.0,0.0
84,85,471.9632459299826,665.8549796324098,,468,476,661,670,72.0,1.3497950959914886,1.2652965435094843,-88.25157879733295,0.34825731294552775,-0.16189359224183875,18.58690481134427,0.0,145.75475056126407,,147.26974513651504,,22.1294879158526,1.5563079597915965,199.80057159694746,-18.816913805984985,80.6328888316079,0.3401483641898551,0.9999999994823775,0.0010465718362374233,22.1294879158526,0.00017235075356898568,0.0,0.0,0.0,0.0
85,86,590.3863126697662,675.0552650516056,,586,595,671,679,77.0,1.3513194868591107,1.2346966668379544,-5.744846698995045,0.40639592679522,-0.11692142904932723,28.312586082689776,0.0,212.42262158619377,,209.26826983300177,,21.72054280142021,1.4,199.79191762907453,-18.81633050377034,96.68522983124872,0.3405325106884959,0.9999999993656289,0.0007210292116898462,21.72054280142021,0.00025016662531169003,0.0,0.0,0.0,0.0
86,87,460.871906967928,678.7330708957179,,454,466,673,685,119.0,2.9203295693298257,2.0188808701437306,59.512507228560196,0.7225491714437307,-0.1484483708729698,5.151428599840997,0.0,138.12827242487492,,145.99463829934587,,22.187838261959357,1.5310285351138302,199.80137562096058,-18.816018496166738,82.78335281959147,0.735923051471116,0.9999999999517847,0.0011028648128377778,22.187838261959357,0.00016355354032509967,0.0,0.0,0.0,0.0
94,95,715.253683732875,61.16544258293843,,692,721,31,89,1047.0,9.732420530940443,5.17628407844866,-86.87241513495175,0.8468323690009053,0.010538038763684199,31.71344900411478,0.0,3118.1106352679476,,3785.8636704251435,,18.80381591085981,1.4881100415005042,199.7830830008414,-18.858827964774456,115.54657909893817,2.4525699737969915,0.7991854788088528,3.8202898746653906e-05,18.80381591085981,0.004721564346092868,0.0,0.0,0.0,0.0
93,94,712.7543951396036,714.9096513836465,,707,718,710,719,95.0,2.3445554954220555,1.6892312200393054,4.844536335462077,0.6934642497647951,0.03152525966221731,5.506206656605741,0.0,132.3250647502434,,144.03216477926833,,22.23443942429476,1.5186462024245808,199.78296131492291,-18.8136292208062,124.08737333552124,0.590827984846358,1.0,0.0011498310225307024,22.23443942429476,0.00015687300229784906,0.0,0.0,0.0,0.0
92,93,668.8325465201723,713.7380304388016,,661,676,705,719,187.0,1.5529042335745114,1.5233560597425408,32.71372641023711,0.1941476725861039,0.005278842371808423,232.89680631199099,0.0,1902.1806230014906,,1848.2250726604143,,19.340415328931208,1.4,199.78616986289092,-18.813690849009753,116.41643798280008,0.39133186686077687,0.9449543373592022,6.809347093327534e-05,19.340415328931208,0.0026489682809141646,0.0,0.0,0.0,0.0
91,92,531.7206068845287,715.6019633127022,,514,540,704,720,196.0,3.2763311574621583,2.323297823412577,-11.012828190932627,0.705092150562086,0.04299291944533934,22.509328529650645,0.0,493.0987975286845,,528.9123150044741,,20.80620985357986,1.5992877394187737,199.7961834844175,-18.81350115113512,97.84046253401507,0.8256354516804639,0.9998894212897739,0.0003027961110602199,20.80620985357986,0.0005957059488248303,0.0,0.0,0.0,0.0
95,96,697.9653440770874,89.99533477852202,,691,706,71,101,262.0,5.7437121094878405,2.0536910928870244,88.49179576668935,0.9338922086291148,-0.17421627734603362,31.080743373117713,0.0,452.81211370578865,,573.6289968742766,,20.89874962059679,2.079352665486742,199.78433262629494,-18.856827144976595,107.65731946013166,1.4474154515909359,0.9999942901311257,0.0003313116176591067,20.89874962059679,0.0005444344086514679,0.0,0.0,0.0,0.0
96,97,339.992677708989,298.1108886789915,,311,351,270,312,830.0,3.6693935561413937,2.627985170402985,41.77762311735288,0.6979047394399849,-0.011982896429515222,581.4349276755058,0.0,11054.835091519337,,10664.809575511174,,17.42966404109696,1.4,199.8103860292798,-18.84227907383251,16.61743878974796,0.9246871761476312,0.007058342062884804,8.035309493531267e-06,17.42966404109696,0.022448101692263103,0.0,0.0,0.0,0.0
101,102,295.1609987783435,447.55917701341417,,281,313,434,456,458.0,5.912615112524961,2.91721357018445,7.302768424589769,0.8698093146761109,-0.1511169527869214,14.023914667827768,0.0,783.5990489691378,,808.1534624826257,,20.303309961651525,1.439808966286435,199.81358960220192,-18.831926485271495,27.01385329429368,1.48997900835629,0.34800237064633,0.00018406306095997978,20.303309961651525,0.0009799763390809623,0.0,0.0,0.0,0.0
102,103,199.29157750538144,459.6108241954543,,182,215,442,480,858.0,2.905901160207263,2.640486282428868,-75.04255081254426,0.4175292403760368,-0.0707255533715454,550.4377203998346,0.0,11506.534278785773,,11080.635621656143,,17.386183373238772,1.4,199.8205867543558,-18.831049775474984,47.128008435394726,0.7322870923722303,0.05194724043077459,7.634213095021584e-06,17.386183373238772,0.023627509789741732,0.0,0.0,0.0,0.0
103,104,185.64362587887487,490.62840742337386,,170,202,474,499,590.0,5.062795752217966,4.211882114684762,3.043188877791631,0.5548834250950122,0.006535941062082884,39.633289222160855,0.0,1483.3420713553353,,1684.3321045146115,,19.610441425742692,1.750855828771753,199.82156875978038,-18.828899114402287,54.252238160380536,1.2758245295589274,0.5678099553920493,9.049132837252729e-05,19.610441425742692,0.0019933119325758366,0.0,0.0,0.0,0.0
104,105,127.08898354907063,504.17672256025696,,85,260,431,526,5072.0,14.945429896181714,8.938394581924918,5.658942589045416,0.8014448014785637,-70.3054317896165,640.4940790823811,0.0,54739.68782372002,,50961.107929783735,,15.692788921401482,1.4,199.8258393625642,-18.827935711306736,68.24617803713605,3.766248333837792,0.013956881881668437,9.488025799809935e-07,15.692788921401482,0.19011061778859237,0.0,0.0,0.0,0.0
105,106,91.87272470722017,514.6768249420371,,39,108,490,552,2027.0,10.759963619105214,6.713829908469607,-16.77163263768244,0.7814530890066943,-70.31791774487708,269.74857894176387,0.0,10285.869974741086,,6302.222600405728,,17.507942137141683,1.4,199.82840665016502,-18.827193654136735,77.12564871704413,2.711510832014514,0.15249089343425348,8.808692767962724e-06,17.507942137141683,0.020477209205846187,0.0,0.0,0.0,0.0
106,107,124.9911670683377,521.9074250959029,,89,182,514,614,3237.0,9.977194374317934,7.710243681572398,34.46063149485503,0.6346657613713298,-70.30219627385503,632.9487204070534,0.0,45081.86036240605,,39457.74066788172,,15.903540138537696,1.4,199.8259840323809,-18.826708913793762,71.07563107024875,2.5142529823281192,0.019618447691915897,1.2419704951350136e-06,15.903540138537696,0.14523488709769092,0.0,0.0,0.0,0.0
107,108,535.5057305241894,490.9870879545026,,523,546,482,500,322.0,4.514684277619821,3.4674993212513074,-19.520882634935305,0.6403909254857875,-0.0038302146160447137,3.758289986958488,0.0,366.26923329900006,,421.3226606336473,,21.129043613836043,1.592119018833461,199.79601274739395,-18.82903193656916,54.058915683762066,1.137700437960195,0.9777462023168786,0.0004135945054635426,21.129043613836043,0.0004361214722556242,0.0,0.0,0.0,0.0
108,109,512.9606043892845,503.47577039090123,,500,528,490,516,545.0,3.6799468569847895,3.132229454393475,-24.3629508399064,0.524903734821995,-0.08868132025347109,75.1357803304247,0.0,3196.3255159235287,,3154.536851479208,,18.776917207898062,1.4,199.79765368072208,-18.828158459983516,51.740507388204605,0.927346607960167,0.26838681076292625,3.709515594189299e-05,18.776917207898062,0.004862560624415378,0.0,0.0,0.0,0.0
109,110,292.97292409976956,638.4641120807055,,284,300,628,653,288.0,6.314906103540681,3.5089412565219997,77.11958613660877,0.8314095687130761,-0.12775720575247362,2.40542230140413,0.0,208.64580506804185,,255.56778702147142,,21.740020568683214,2.07790441677782,199.81365818044927,-18.818726993340317,71.01485668090683,1.5913563380922515,0.9999913361903213,0.0007340973211660275,21.740020568683214,0.0002457132582272451,0.0,0.0,0.0,0.0
110,111,283.9045066647607,655.6900199505242,,278,291,649,662,161.0,2.636654756850253,2.180632313495777,-53.32173479261835,0.5621356197395084,-0.18300773402378923,12.600632180998389,0.0,271.07554738978865,,418.1595060981236,,21.455818853662464,2.4666611576141495,199.8143123086893,-18.81753195034443,75.72661989453344,0.6644369987262638,0.9999612817338968,0.0005636376228077226,21.455818853662464,0.00032002378361660635,0.0,0.0,0.0,0.0
