,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_I,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
5,6,55.544256496492764,58.924277897201165,,52,59,55,64,61.0,2.0412666129261945,1.5454828294080998,69.00561071392482,0.6532763651492762,-0.08659415473739784,3.095738517690222,0.0,60.900819433037,,75.83333912726847,,22.95375756142584,1.9074745482997482,339.97945484607465,-16.151495552235264,0.9435872613978113,0.514399186457401,0.017755414111255363,0.00215513417065656,22.95375756142584,0.5786048155617824,0.10616056944214872,0.9999999999999895,0.0,0.0
3,4,49.65041551167622,44.40710277798624,,48,52,43,47,18.0,1.03907514473947,0.9930276182053391,-38.84228221169694,0.29439405133532875,0.21887359703163156,1.3972688728667464,0.0,12.035421235083703,,16.39404220380288,,24.714162164370542,1.7274701090407474,339.97988199372213,-16.152504496321825,4.506949517888545,0.2618469364743464,0.44798239712126897,0.008886075708572538,24.714162164370542,0.1403286501510066,4.605151775490598e-15,1.0520709103429059e-14,0.0,0.0
1,2,56.625276147570546,24.019499774617337,,51,60,22,27,39.0,2.035950476144558,1.280235506032005,14.564337323992856,0.7775552222300373,-0.1382889414639692,1.8602669232117677,0.0,27.307768559684106,,41.81128813317222,,23.824599868313655,2.1742848710162623,339.9793780349,-16.15392203480901,8.94035927427736,0.5130595199884287,0.6796846669189038,0.004436568773603628,23.824599868313655,0.28106653428721096,3.689214736954477e-48,1.6880985240711983e-47,0.0,0.0
