,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_R,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
114,115,139.27865628579218,558.9695216482758,,65,188,490,588,4374.0,13.58427040066251,10.290052245717042,-4.859562004105323,0.652837946065857,-34.529940970732824,107.37369354963043,0.0,12929.927210478274,,459.5990908342387,,17.812837128075465,1.4,8.797190623501788,-28.2575231395383,73.40553762956567,3.4232361409669525,0.19298930888412014,1.2554733519963657e-05,17.812837128075465,0.03042840494675394,0.0,0.0,0.0,0.0
113,114,330.7640437210371,442.4770821984528,,322,341,433,454,235.0,5.195381027940615,3.972736466774338,67.85793686102478,0.64442560987648,-0.07777736140067049,0.5883321856119466,0.0,60.9703240565621,,343.1263958583877,,23.629031069854584,3.2419982059643817,8.782247842531183,-28.265406548412987,21.032753000451653,1.309236019041035,0.9952815381203028,0.003786256461512802,23.629031069854584,0.00010089662954088508,0.0,0.0,0.0,0.0
110,111,637.2140947280786,282.6679168696267,,628,652,275,291,267.0,4.338969789694541,2.2983672591048863,28.900271865496737,0.8481829148227668,-0.08336807221107989,10.581085288975842,0.0,333.15390944885405,,337.3181494430298,,21.785215043266387,1.4,8.75834383705501,-28.27619734405099,70.10913387887226,1.0934203870030244,0.9999927268800843,0.0007652753768704322,21.785215043266387,0.0004991935283561581,0.0,0.0,0.0,0.0
109,110,650.2036983808088,273.2504393625977,,644,660,268,281,150.0,2.211701179135867,1.6980198232207557,12.240845394302603,0.6407569652101621,-0.08415624572321434,32.887785930248064,0.0,275.51567366875815,,270.3876793873112,,21.991461552487753,1.4,8.757329033944245,-28.276835591826902,73.85193232661241,0.5573486971422386,0.9999998675343158,0.0009238762656946344,21.991461552487753,0.00041349748849410045,0.0,0.0,0.0,0.0
108,109,123.28729955444025,224.14537567443597,,81,149,207,274,1715.0,8.728233159601592,6.810762862411917,35.37139938896153,0.6253878811702313,-6.969308154999368,100.87988401506279,0.0,5511.255661411211,,2051.121069969008,,18.738700933196117,1.7428286511626996,8.798256071638153,-28.28044844351986,68.74437028507167,2.1995147562196014,0.41164624942004246,3.557369106433421e-05,18.738700933196117,0.010738849529366077,0.0,0.0,0.0,0.0
107,108,125.49234665783378,209.0047262751573,,91,176,165,243,2172.0,11.334342804306043,5.679999571197906,16.741941170234306,0.8653709739633729,-4.7812434643888935,101.0294934432741,0.0,5905.445956383232,,2078.1796083903996,,18.663695579541415,1.4,8.79807666827123,-28.2814837536468,70.23355329612782,2.856254386685123,0.40017261964778517,3.275827899419393e-05,18.663695579541415,0.01166180053633919,0.0,0.0,0.0,0.0
106,107,26.010731220795854,83.86963352949641,,14,36,73,95,363.0,5.791927193092112,2.753091734503423,51.72585803480035,0.879806190048989,-0.1017693858004165,5.54400649947852,0.0,423.80873149979607,,439.88048908589406,,21.52390257810267,1.4,8.80574328322338,-28.29009509798576,108.30754147037511,1.4595656526592122,0.9999999997613901,0.000600721207969696,21.52390257810267,0.0006359364551739133,0.0,0.0,0.0,0.0
105,106,42.51672400375948,63.37950441916084,,31,53,49,82,472.0,5.73312156820034,2.355667539512215,-58.050065443655924,0.9116860899892463,-0.058008383459608126,20.092973228828974,0.0,1218.9388766037691,,1219.383169767929,,20.3768725066694,1.4,8.804449477129104,-28.291489963778005,108.58728211478615,1.4447466351864857,0.999354743505208,0.00019814736387300212,20.3768725066694,0.0019279616345988164,0.0,0.0,0.0,0.0
104,105,628.7598514360207,70.44453744851063,,619,637,61,79,283.0,2.3213729399487923,2.1893850567757136,-69.00400043782324,0.3323891800012809,-0.039267094914549716,65.22898989087238,0.0,732.9280699796732,,710.2915547390506,,20.92917394110072,1.4,8.75888320388377,-28.29072758166331,97.33326440856736,0.5849859808670956,0.9999612498491195,0.00034122445272293103,20.92917394110072,0.0011195578525969073,0.0,0.0,0.0,0.0
103,104,615.5138582956064,46.51622389884977,,588,634,24,84,1643.0,7.423441856582288,5.3293173460302,-68.9234000569899,0.6961422913639456,-0.028879417278439234,64.5848421946422,0.0,5737.3885096054655,,5642.76620495599,,18.695041679834127,1.4,8.75989958384085,-28.292371875336887,99.73791906393416,1.8707073478587366,0.6539885551437105,3.390811546878057e-05,18.695041679834127,0.011266344657100406,0.0,0.0,0.0,0.0
102,103,643.7586334595363,724.8777076507134,,636,655,719,727,117.0,2.6722054370661157,1.603412638869075,3.2739319264082987,0.7999749138331537,-0.1933939293028928,12.780329432637316,0.0,150.07372026687057,,264.6788496836512,,22.651065706457775,2.13976397576191,8.758080684380882,-28.245926101817094,112.40275105383843,0.6733957701406612,1.0,0.0016603412491534267,22.651065706457775,0.0002300855415950329,0.0,0.0,0.0,0.0
101,102,558.0978026347293,724.2939999128208,,549,571,714,728,218.0,3.399476732302359,2.3520154631785686,8.402843556311772,0.7220165975618495,0.013071619348380636,14.69433244319081,0.0,471.0151654817438,,595.4565815361769,,21.409240101790473,1.5642132935931765,8.764736155455887,-28.246007774101393,100.74929355949078,0.8566681365401945,0.999999966476491,0.0005395124111118332,21.409240101790473,0.0007080847588969594,0.0,0.0,0.0,0.0
100,101,356.35915431694065,719.1998650779275,,350,361,713,725,119.0,2.872363807323575,2.0127292715121916,-49.375365959187334,0.7134341651795361,-0.0902770573305105,4.657979983173604,0.0,74.35346492015692,,87.9041365130084,,23.413574298757972,1.721880423459611,8.780408394101116,-28.246453432628126,87.52141087529283,0.723835679445541,1.0,0.0031718588240524123,23.413574298757972,0.00012044057971532438,0.0,0.0,0.0,0.0
99,100,374.5481356667138,700.2523221811853,,370,381,695,705,92.0,2.6863400030678664,2.046462014054348,37.41770513536833,0.6478086981447768,-0.05016151290472237,1.5278503840831945,0.0,44.82235116597778,,52.55122180417085,,23.963090743584726,1.4117820307478177,8.778984851866964,-28.247741670850637,82.86503832158118,0.6769576807731024,1.0,0.00495727037272387,23.963090743584726,7.706267498460669e-05,0.0,0.0,0.0,0.0
98,99,291.38895199252283,694.2037678032913,,283,298,687,704,169.0,4.087617955052924,3.4374056630620737,81.08692157341811,0.5411419760914429,-0.09827718830432985,2.266483391439941,0.0,67.558566922338,,80.89483388678025,,23.517626256651926,1.5719681882059369,8.785443135453733,-28.24819520082305,83.3153617414493,1.0300797246733369,1.0,0.0034561188419716653,23.517626256651926,0.00011053454265076789,0.0,0.0,0.0,0.0
97,98,576.3057025302992,690.9164214159277,,570,582,685,695,83.0,3.8237612472293825,2.1027143238638413,-13.456538847029083,0.8352256775772359,0.029667858462723018,1.0031351164662254,0.0,33.219892280278465,,38.346897223801705,,24.288331778443446,1.535458382494101,8.763302999367653,-28.248283537165307,95.94840144843828,0.9635878343018044,1.0,0.00640675135916221,24.288331778443446,5.962780419092074e-05,0.0,0.0,0.0,0.0
96,97,257.731462209723,687.4639707777603,,254,262,680,693,94.0,3.0876316425494714,1.7677321779479238,-79.12924841465174,0.8198904584188667,-0.021946754858575446,1.283929969452032,0.0,42.11730499782019,,51.546655715152475,,24.03067589368373,1.4,8.788054749564859,-28.248672431981056,83.91719890955135,0.7780831739224668,1.0,0.005231147483501103,24.03067589368373,7.302805297478648e-05,0.0,0.0,0.0,0.0
95,96,666.0876878151357,685.7989684072835,,646,692,669,701,795.0,7.641737902411254,5.204389975068868,34.224067173799455,0.7322388150596025,-0.07196380311863493,18.1447119514067,0.0,840.1080196292648,,891.1638795671781,,20.78098950189516,1.4,8.756323998888748,-28.24859000550027,108.63822267637906,1.9257179514076361,0.9999827695854072,0.00029543406476586516,20.78098950189516,0.0012930821496390241,0.0,0.0,0.0,0.0
94,95,44.653084124513455,685.2771046170542,,30,57,669,702,721.0,5.842299363932001,4.1301261773343905,-87.77527577507053,0.7072784733484219,-0.12575075169053207,19.31138290555723,0.0,1578.7305242924092,,1596.4973625502753,,20.09605731308624,1.4,8.804610120775434,-28.24892168465027,111.70936877992787,1.4722594397108641,0.9971403522520654,0.00014928342867285608,20.09605731308624,0.002559028278893635,0.0,0.0,0.0,0.0
93,94,450.5523652575746,676.2896922862982,,444,458,668,686,197.0,3.108287066762874,2.43402618678926,-82.58981404125315,0.6219255436162491,-0.028372690157532077,6.647836798513438,0.0,201.94771637740774,,206.7428835076039,,22.328729961758825,1.4,8.77306619838682,-28.249345460533398,79.78613658660446,0.7832883408242443,0.999999999986446,0.0012505978090778783,22.328729961758825,0.0003054703220899774,0.0,0.0,0.0,0.0
92,93,621.5672911903426,668.9294969265528,,612,632,662,676,219.0,3.057450512234073,2.3054819823549213,1.8370571440412162,0.6568127303471888,-0.17005299634640636,11.193161944291631,0.0,299.54292580337506,,308.1980521223309,,21.900679659419378,1.456517110118156,8.759773946490306,-28.249766441488426,98.23890966882895,0.7704775290829864,0.9999999999937567,0.0008506277251445211,21.900679659419378,0.00044910423708460073,0.0,0.0,0.0,0.0
