,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_R,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
4,5,57.133807300883646,52.24015047226692,,33,79,32,71,1307.0,7.115580080283255,6.266554232878479,26.802441111925628,0.47371031062331087,0.04075421041717675,30.3951101465437,0.0,4743.262970114531,,4773.1298189074605,,19.005767618592216,1.4,155.36387205291925,6.109724485068839,1.9907754323022833,1.7931261802313803,0.0026577650046027967,4.7581687927860887e-05,19.005767618592216,0.8454633938583973,0.0239333503548819,0.9877958121931341,0.012204187806865883,0.1
5,6,84.79908312983184,71.3613101675721,,78,92,65,78,159.0,2.402709490574023,2.275996333368053,42.6476630324002,0.3204589917560346,0.033703118534958776,10.63015614996084,0.0,294.00880593701606,,303.0590246531124,,22.02505978023813,1.4421736230656461,155.3619422738797,6.111059709137515,7.02791327778775,0.6054827916246538,0.1436759513751008,0.0009524438089797634,22.02505978023813,0.04223721649688957,2.1738720266371e-17,4.482271276455439e-17,0.012204187806865883,0.1
10,11,56.11376566031686,88.3007065654347,,54,58,86,90,21.0,1.3222815635733023,1.0077270694469653,40.62044740757576,0.6474448335312409,0.18094276434523238,0.8967643806259957,0.0,9.471435516876696,,19.460670220434814,,25.754921108781293,2.4912415891871458,155.36395136294,6.112230852688146,7.137864636483942,0.3332149540204722,0.9559135281067518,0.018972559213913692,25.754921108781293,0.002120355767897587,4.826913052353853e-29,4.996283640763101e-30,0.012204187806865883,0.1
2,3,69.69573176451497,27.952106492266093,,67,72,25,31,32.0,1.7066820640434144,1.2380685767577833,59.28383517793644,0.6883019977585221,0.16357467567081585,1.0284864530601965,0.0,17.26149269819895,,32.62538975883173,,25.103264753719372,2.702149789354393,155.3629884911948,6.108038977952155,8.428494805168201,0.43008388013894044,0.9338263261204449,0.011879875100989035,25.103264753719372,0.0033862793185133115,1.5688598118487545e-36,2.5934375221381674e-37,0.012204187806865883,0.1
8,9,72.7446750004297,86.47033945395476,,71,74,85,88,14.0,0.9681332221564981,0.9507128787702211,-64.89330135880039,0.1888483976442613,0.20977200325674517,0.606179988390835,0.0,5.287678229077258,,9.925358928409096,,26.387798078001474,2.1354118476787556,155.36278832248206,6.11210729057589,7.461130207260763,0.24396957198343752,0.9946392436426358,0.0292574980616269,26.387798078001474,0.0013749834410401204,1.1909150774319088e-36,7.993686928682896e-38,0.012204187806865883,0.1
3,4,38.256858142557725,29.81882516194025,,35,42,26,33,47.0,2.048450890421994,1.397334093778658,38.63634425468176,0.7312198625034795,0.13284741988998405,1.3171240935164121,0.0,30.680483855763697,,33.63508625150291,,24.478805114677805,1.4,155.36518671911682,6.108161798106882,9.171778448812125,0.5162096243863424,0.8660151662278088,0.007425299904756881,24.478805114677805,0.0054177711172620395,2.0994112431942182e-38,5.552480549477548e-39,0.012204187806865883,0.1
