w,f_nu,sf_nu
5114.528611,0.49000235100202294,1.9045588419172248
5119.8703335,-0.6734645004854217,1.8712253443816274
5125.21269425,0.6013575642427752,1.8696343140366936
5130.55572225,-0.1773834535630934,1.9271819934445418
5135.899332999999,0.1437246690591878,1.858038383138903
5141.2436945,0.0914311767385035,1.8446702793856982
5146.588610999999,-0.17924482055382904,1.8138957373630304
5151.93425,-0.18269399387345733,1.7832474328094217
5157.28024975,-0.1581208936809974,1.785952094275157
5162.6271664999995,0.5692070691207713,1.8234185064688824
5167.974611,-0.33027202541969103,1.7318067220014106
5173.3226665,0.17658125286167398,1.7349911547287253
5178.671083499999,1.3647159767344894,1.752133217483261
5184.0205000000005,0.47931693964337996,1.720166931747097
5189.37030575,-0.11185748446157052,1.7055066281707358
5194.72074975,0.2534981478433687,2.0364238694261565
5200.07172225,-0.08169701395198208,1.7027615008396553
5205.4233887499995,0.39434515039950874,1.6727808551498762
5210.7754724999995,-0.5306037656739623,1.666146543360865
5216.1281945,0.2666867143675669,1.6665083520757014
5221.48152775,0.48895209931117,1.645421804675346
5226.83555575,0.026062908524340116,1.6106831903516794
5232.1900000000005,-0.21071133355219127,1.7265773421328037
5237.54497225,0.3569984368419313,1.602581218210838
5242.9007775,0.25201024227450225,2.1460068111459796
5248.2569165,-0.4236243560042708,1.5597360458965466
5253.613611250001,-0.4076186064671735,1.566051812683961
5258.97086125,0.15152562371575615,1.5842153870677764
5264.32874975,0.1514416576874918,1.530501330995244
5269.68722225,-0.00516408904738194,1.5078213724355742
5275.0459445,-0.007912724663431552,1.5538642063402608
5280.4054165,0.6457912386422509,1.541979461836183
5285.765388499999,0.8794626267219795,1.625352804269267
5291.1258055,0.04895688621390644,1.5598966663177747
5296.486889,1.2637162345680395,1.5363205529949435
5301.848389,0.5540016039170969,1.4697896491837945
5307.21024975,0.20918688766994256,1.4702037794660583
5312.57297225,-0.39401285849376344,1.447946064595593
5317.9359165,0.21069359289982523,1.5311014250990993
5323.29972225,0.8971014225693674,1.4539881840020707
5328.66358325,0.03580202390324929,1.5182710136748307
5334.0283335,-0.017272738482089066,1.4172661545180076
5339.39327775,0.36174580387345845,1.4920587967335865
5344.7588055,0.18659651625893772,1.5055882829819203
5350.124750000001,0.40764677266691784,1.5635132277332506
5355.4914445,-0.02013863047145566,1.355458985841253
5360.85841675,0.23598901879820436,1.4081932320060617
5366.22580575,-0.0388539865878471,1.4898750864461048
5371.5937225,0.17721408969385746,1.3503160216605004
5376.96227775,0.26270011065996857,1.3473747874662578
5382.3309165,-0.3767914548957128,1.31081004953782
5387.70025,0.21439402469964072,1.3424740442409475
5393.07011125,0.11001815566638255,1.3201693591096124
5398.44013875,0.3952116321283243,1.2914005477822468
5403.8110555,-0.2842022826975656,1.3218048245314504
5409.1822222499995,0.03018228429068634,1.8483172187454093
5414.55369425,0.5797125438172495,1.307311439589228
5419.92558325,0.09636962846038241,1.3421197773481017
5425.298083500001,0.22102943238897874,1.2859961189512232
5430.6708055,0.5216105049450174,1.2549000902833474
5436.0440555000005,-0.18304463838184218,1.2433137028698795
5441.417944500001,-0.007308614611424771,1.3235999826352605
5446.7920834999995,0.09309685186767752,1.4167396285417362
5452.1666945,0.1545836434917269,1.3337920977735498
5457.541611000001,-0.1264492885464016,1.2195861257523888
5462.91675025,-0.021054198321326937,1.21444896440004
5468.292472,-0.2392586403666712,1.1965425594575005
5473.66875,0.3306241079637847,1.348555597925284
5479.0453055,0.14940247064871345,1.2628614333687997
5484.4221667500005,0.03983193777920595,1.178654128617687
5489.79938875,0.1591628176575005,1.1669929378033126
5495.17725,0.46228303739234416,1.1772126438094943
5500.555388749999,-0.1578947991273923,1.1549936432813417
5505.9335835,-0.16485241687316154,1.1556859741384113
5511.3124165,0.250206313576465,1.1702299744110836
5516.69172225,-0.10357220167218273,1.1476439499181825
5522.07099975,-0.19852140202941404,1.2714829184417524
5527.4511944999995,-0.12950577187522624,1.122595674718541
5532.83141675,0.16572673265352084,1.1654990305035655
5538.2119165,-0.05100156177210068,1.2723022503658998
5543.5929445,0.1636811865576383,1.1784174105965055
5548.974388750001,0.029117740887716858,1.110659508023098
5554.355861,0.1430670028031,1.1123002816385592
5559.73797225,0.26975348394133414,1.1405429912997813
5565.120166999999,-0.31314827374281323,1.1304329848843657
5570.5028055,0.6582501085072405,1.4184024470365548
5575.8857499999995,0.8117384378011411,2.4324930119575416
5581.2689445,-0.6743828225685806,1.9225404529217156
5586.65280575,0.20025101584871402,1.1065859683961234
5592.03663875,-0.01929704981515856,1.0832424990833598
5597.420778,0.41620842664529745,1.0694440250750354
5602.805305500001,-0.07803550052004352,1.0799579248421318
5608.1901945,-0.0055078733327429494,1.0709666275994891
5613.57547225,0.3699205211772974,1.0969902789334574
5618.96086125,-0.09222981408333979,1.0498348863143279
5624.346583250001,0.262896142953607,1.0538004333444404
5629.732639000001,-0.011100537615375555,1.0506923151467609
5635.1189445,0.4550400481889844,1.0282888239801353
5640.50538875,-0.009683850657104812,1.0101184823779523
5645.892249999999,-0.015763006193899618,1.0313205974888995
5651.279333499999,0.21606986787524396,1.018402031021996
5656.666861,-0.02041276434966548,1.0010793204005237
5662.054389000001,0.5228675591435531,1.0200435483752055
5667.442222250001,0.18685290593362916,1.0002898182470443
5672.83030575,0.2062619631318984,0.9948396090635708
5678.2189165,0.36932076656747853,1.0205793285795246
5683.60758325,-0.012283784661734605,1.0022598511502139
5688.9966110000005,0.10747112315205655,1.0544423180380962
5694.38575,0.17673598839685417,1.1322622463496748
5699.775138749999,0.32458443901726236,1.0005739993510183
5705.16491675,0.3641757366400214,0.9851772033305669
5710.554611,0.046366054714422504,0.9905203383684016
5715.94475,0.22382201132832533,1.0145962117900802
5721.335222250001,0.2455086815802449,0.989814354323022
5726.72586075,0.06670275470039462,1.03478152095073
5732.116360999999,0.29849464794940317,1.0645140047257446
5737.50730575,0.039914444679894766,0.9955277416206215
5742.898638750001,0.12824690691057583,1.126911594199857
5748.290111,0.0024799278633710216,0.9964625702565137
5753.68180575,0.19498449102380716,0.9595732583175014
5759.07347225,0.09049773611951088,0.9365907207258546
5764.46538875,0.16024719856473493,0.9358513984310554
5769.85766675,0.5282814336719643,1.0096452351559198
5775.25008325,0.20415350091742784,1.007027473326484
5780.64252775,0.45270767560467523,0.938603510857582
5786.035249750001,0.230656938153921,0.9393505202208884
5791.42816675,-0.1186202410541783,1.040731089220684
5796.82116675,1.277242342530623,0.9934075973026135
5802.21441675,1.8334389927993449,0.9548863132908282
5807.607722,0.20447873074909534,0.9245701289111776
5813.00147225,0.1475433654923804,0.9349391374468468
5818.395139,0.281208565741322,0.9138078570907392
5823.7889165,0.34429289061474705,0.9167190643723965
5829.183000000001,-0.030347577695836462,0.9659653815602846
5834.577278,0.0065008995707476255,0.9274995230369714
5839.971361,0.21464212856309214,1.0047253843578055
5845.366111000001,-0.2114772072781594,0.9122412110236527
5850.7605002499995,0.20313266329487045,0.9081879823954894
5856.155110999999,0.13612919524104358,0.9573943422446253
5861.550111250001,0.3649028006070962,1.0427922684434572
5866.94483325,0.4228680773338367,1.0214910581101853
5872.339916749999,0.39209986888848286,0.9546416829843025
5877.73511125,-0.17997438900980112,1.0013686270534126
5883.13047225,0.4904918049999991,1.0182164232546762
5888.52577775,0.9782728823466802,1.3895395885897883
5893.9213335,0.4766786913977645,1.3596133516902267
5899.316972,-0.028383209298480063,1.1212238323491603
5904.7126665,0.05628881068821749,0.9463556296956565
5910.108499999999,0.33281608633225124,0.9346871516117284
5915.5041945,3.583914693702166,1.129778215227438
5920.90011125,0.8551363512146883,0.9634791537719218
5926.296111250001,0.35168719513131014,1.0229622211481013
5931.692,0.053752892119327336,0.9991524210368198
5937.08847225,0.007877728646240213,0.9957096274729134
5942.484694249999,-0.0606333651227187,0.94675215575299
5947.8809445,0.36699833669534027,0.9835496420487099
5953.27747225,0.2242635814777372,0.9904777815054568
5958.67375,0.5057747154202497,0.9390970992263237
5964.0702222499995,0.1777661047110913,0.8905509363826287
5969.4667775,4.4183225561107715,1.0353349441938016
5974.863333249999,10.572517008260569,1.1501541480872413
5980.259778,0.5265943540647479,0.9001939164688424
5985.656527749999,0.3489680037964147,0.8800088684777054
5991.0531115,-0.055941592138717744,0.8710905061600333
5996.4501390000005,-0.04134965607288229,0.8654342085391795
6001.84672225,-0.09654612650630644,0.918780281680737
6007.243639,0.38432141005725917,0.9088173661991408
6012.6404167499995,0.18866233458803147,0.9251629472415324
6018.037166749999,0.38331779069113336,0.8638542993333191
6023.433889,0.08595649765574581,0.8457381129781989
6034.845,0.16442569014296007,0.774629045582996
6051.02033325,0.11511124645364633,0.8027253764632261
6063.99822225,0.0903379133552348,0.9971208175737172
6070.81316675,0.38877957625267656,0.9917106218593964
6076.385555750001,0.2752011076328546,0.8333931953791089
6081.67163875,0.046635529170739126,0.8215502347829414
6086.964861,0.01103034223110976,0.8756299687105067
6092.25941675,0.14088936476527475,0.7943287911546598
6097.555333249999,0.20686485808393593,0.7908736211038725
6102.852472250001,0.23859384055067287,0.781253510181154
6108.141278,0.24339444328978066,0.7854394376646443
6113.43813875,0.33251706683531757,0.7788547661650189
6118.739389,0.05451139964183408,0.7779582223798519
6124.0418055,0.06899235720135599,0.7777746741797472
6129.345639249999,0.17848167204841658,0.7632386333936325
6134.650666500001,0.1099357626201597,0.7745089025700602
6139.956888999999,0.03734790677207658,0.7765723847507034
6145.264638749999,0.2337336880783782,0.7753332525585653
6150.57347225,0.30940751694026475,0.7795441630414846
6155.88327775,0.11891431903010063,0.9092537075347025
6161.19458325,0.3055387833124079,0.7727738062808229
6166.5071945,0.09246666336367446,0.7772146498777988
6172.02491675,-0.012770284602893702,0.7952520018627884
6179.496166499999,0.16807174223218901,0.7696654054096266
6187.4183335,0.14283482965539313,0.7548472758989977
6195.3376665,-0.04125741967948592,0.7682394004243763
6203.2653332499995,0.24346132500716045,0.7325018671330501
6210.903611000001,0.31277284913625664,0.7361083108901535
6216.54480575,-0.14840445989261664,0.700288580557342
6221.8175555,0.20153341342439032,0.7008313960345208
6227.09211125,-0.08022625614327016,0.7116240302075559
6232.3690555,0.09040352056407178,0.714288224822254
6237.6476945,0.3986637282952342,0.7355827609816273
6242.92852775,-0.045793822955849973,0.7792750127838287
6248.211056,0.1735884017283338,0.7609305539377994
6253.495667,0.08133197855465782,0.7111819520128221
6258.778694500001,0.19508243684248486,0.7293378378067916
6264.06580525,0.27777191839598436,0.7490581642031894
6269.3567219999995,0.16539119730423474,0.7509796101138775
6274.6494167500005,0.2628206282326685,0.7229619280054167
6279.9440832499995,0.3336107034252931,0.7060944205975003
6285.2403890000005,0.1166840578472956,0.7106131597470393
6290.539000250001,0.17624527318980324,0.7229653043091928
6295.839527749999,0.2298918716002439,0.7630559102647924
6301.141777999999,0.28421526101447064,0.8901592838273583
6306.446250000001,0.2826045463901824,1.0897239268562635
6311.7521945,0.15637353699505757,0.8885750996402816
6317.060305749999,0.23260894060613824,0.7118698794630198
6322.370333250001,0.2778001910463117,0.6792671338063043
6327.681889,0.2654456336895645,0.6918281169871415
6332.995694499999,0.20622489337481284,0.7175395495399344
6338.3111665,0.09772433488321364,0.7167344602301928
6343.628361,0.30779296695820374,0.6690772105552405
6348.94566675,0.05220280728373244,0.6792415497632848
6354.26258325,0.11080959800490955,0.6701775261895226
6359.58530575,0.19794333619747742,0.6964273213736091
6364.90986125,0.1782413586514527,0.7905659654667636
6370.2363055,-0.0006429598715289183,0.7799780041510579
6375.564555500001,0.1239599627909442,0.6617977340799548
6380.894555749999,0.21105387170069292,0.6472861985363593
6386.226416750001,0.3271090640255257,0.6597957831248907
6391.5598055,0.15469789263819222,0.667711670492968
6396.8949999999995,-0.06800877071036934,0.6347712758425944
6402.23222225,0.18833612316067536,0.6276617476587081
6407.570861,0.3345376721099929,0.6236760040073309
6412.911417,0.11962064503887801,0.6240644718384355
6418.2535554999995,0.21057819388114787,0.6234213805146936
6423.597500000001,0.4075781443309807,0.6431786132405818
6428.9426942499995,0.2620494674769819,0.6453523910349872
6434.288416750001,0.23448653412546963,0.6024425825220031
6439.6373057499995,0.29311155882231876,0.6197324499356742
6444.98780575,0.4931185739400321,0.6196889075433529
6450.3400277499995,0.20408421714866298,0.6333480618550993
6455.693888999999,-0.023389455106178753,0.6308549614968154
6461.049499999999,0.2671450388312673,0.6242087166123864
6466.40680575,0.23955319337164038,0.6571498518605436
6471.76552775,0.19063307877800084,0.6748997766997636
6477.12563875,0.1750657244790749,0.6437968548888761
6482.48752775,0.24456581942805103,0.616022716682291
6487.85122225,0.20119960691329103,0.5980528441361921
6493.2163055,0.3030722608694001,0.6801546272063278
6498.583111,0.14787760613078446,0.654197287803156
6503.9511944999995,0.10681434949337892,0.675808886259628
6509.32108325,0.3913927045469159,0.627493277967742
6514.6921944999995,0.21631683969339643,0.6155403265620992
6520.0650835,0.10493364397702297,0.6470080865623804
6525.4394999999995,0.16944905524967646,0.6249943045786998
6530.8154165000005,0.03546085140197176,0.6252776004480078
6536.19291675,0.2969439695777096,0.661613252432831
6541.57172225,0.12860805755999746,0.6223787824372685
6546.9520277500005,0.26239328896441766,0.6433121393245593
6552.33383325,0.47402276482574973,0.6765207072618857
6557.717138999999,0.020297426278104134,0.7312452636692954
6563.102028,0.5000795817470529,0.8151347470611889
6568.4876942500005,0.28585373068597136,0.7427879509140186
6573.874583249999,0.2980351723781669,0.6112423892026712
6579.26380575,0.10746143046586215,0.7610016382537139
6584.654361249999,0.002422478608317711,0.638702755461674
6590.04627775,0.43013310293412893,0.5996947083847974
6595.439639,0.29444367384236664,0.5996972792856975
6600.834389,0.01631410286011267,0.6039124802626566
6606.23052775,0.16912168749287879,0.6127249258941483
6611.62797225,0.18849964488183601,0.5720240625576815
6617.0239725,0.2705229985657041,0.5767554710951358
6622.424000000001,-0.031488813679303444,0.5714799100497047
6627.825778,0.14107006553460585,0.5750500879673442
6633.228666500001,0.2607686838983281,0.5825191537315122
6638.63283325,0.009775930772650203,0.5844242524311408
6644.03852775,0.0837461531835214,0.5585408273642066
6649.445444500001,0.23170009537038422,0.5666402077740396
6654.8536110000005,0.35782868373371474,0.5596959130957218
6660.26291675,0.08570930283333075,0.5571659556649236
6665.673749999999,-0.03275363866312275,0.5600353488609733
6671.0856942499995,0.2650525986923123,0.6026588000790337
6676.4990555,0.1705826368046109,0.5610380774225303
6681.9135835,0.18042815197341297,0.5490287926124531
6687.32933325,0.14622493845904905,0.5645751959529567
6692.74641675,0.36848941051974454,0.5589534251411512
6698.164611,0.23959742028907074,0.5654708635616826
6703.5843335,0.042645734473205764,0.5517713483158891
6709.00475,0.24318868281260714,0.5547284369945241
6714.4263335,0.37535446028722264,0.6004017158240129
6719.84961125,0.25967822989530975,0.633153967149034
6725.27391675,0.10805970145035765,0.5562528715496945
6730.699027750001,0.09844959526023368,0.5724885520236306
6736.12572225,0.21432004651392603,0.5550601628377084
6741.553527749999,0.12465308454154649,0.5576226308482133
6746.9822775,0.15537461488824122,0.5444375095839619
6752.4125,0.18326694921973122,0.5500289807910025
6757.84344425,0.029590782752505748,0.537851511986665
6763.27544425,0.25282256414900556,0.5367329964002199
6768.70900025,0.1467108025656453,0.5384744925417201
6774.14316675,0.23966815648855938,0.5363928707488643
6779.57883325,0.07822897081926512,0.5424667437555412
6785.01527775,0.14453925840183665,0.5378088900269136
6790.45297225,0.1554990787363694,0.5435161913794712
6795.8915555,0.2645101540250445,0.5328716498384561
6801.33133325,0.16691445234648505,0.5431759656784969
6806.7720835,0.1713157487147579,0.5372838975253548
6812.213972,0.26763981920490787,0.5398073797121543
6817.65672225,0.21709759620228095,0.5400501353126907
6823.100611,0.3842644270000033,0.5836564351907506
6828.545472000001,0.2700522769573736,0.7214225909849031
6833.991278,0.02371839594976389,0.7124476471412657
6839.43786125,0.17421226086137656,0.6113032557005446
6844.885722499999,0.17351313582549535,0.5564454132913094
6850.33441675,0.2639127000092683,0.5413262721275517
6855.7843055,0.019362455012555145,0.5559454694293166
6861.234722000001,0.2258489674179746,0.7564939339726006
6866.68652775,0.04038165080748187,0.7153096314408084
6872.1390555,0.11121612303616768,0.5389492364553665
6877.59225,0.10046643121519722,0.5391343470158285
6883.046611,0.05819468874843461,0.5504198259627909
6888.50197225,-0.09204039342027451,0.5875390204231453
6893.9580000000005,0.17260151667454404,0.5402764352026141
6899.41511125,0.13393337449709983,0.5845592391358305
6904.873055499999,0.21529256893860946,0.554711342905167
6910.331666499999,0.1185484283639885,0.5919058915694744
6915.791389,0.2078375546840461,0.5973883888039997
6921.251666499999,0.14125398874496914,0.6697180772933846
6926.71297225,0.08154132140643729,0.6229228817354378
6932.17502775,0.07004863052812972,0.5305742953045982
6937.6380555000005,-0.03620336978554626,0.5884452377227203
6943.101527749999,0.047476217550202315,0.592065818864843
6948.56633325,0.04662492613183442,0.6782759115862543
6954.0314445,-0.07045071207095817,0.5761876211046653
6959.49766675,0.025405375270322526,0.5285852880170284
6964.9645,0.08754155417420134,0.5472965279217976
6970.432166749999,0.08476181982210322,0.5930086017764353
6975.9005,0.23735662500133292,0.7314268779319585
6981.36955525,-0.01971252131539549,0.5847506065249382
6986.839277749999,-0.004518597593349879,0.5364918710158381
6992.30963875,0.12574040498561634,0.5213904990129902
6997.781333000001,0.0069420675965712044,0.5328649415744561
7003.253166500001,-0.026707424890062184,0.5433918025870845
7008.7259165,0.44564220263572124,0.5691881979615173
7014.19922225,0.29847528336292095,0.5668773869725743
7019.673278,-0.06907496810254099,0.5191511879878065
7025.1478055,0.07482108344441586,0.520948995731252
7030.622944500001,0.135324888779561,0.5330967976198789
7036.099361250001,0.07435271340805395,0.524597406594193
7041.57597225,0.1345064106860135,0.5470395983326034
7047.053194499999,-0.013914690750674311,0.5747264233269587
7052.531,0.12571732332501107,0.5633844944650692
7058.0095,0.07905374476846369,0.5438216357141136
7063.488611249999,-0.02400675683391227,0.5452487838967424
7068.96819425,-0.028419446263808254,0.5457200414528341
7074.448833500001,0.0315936848008008,0.553035557853912
7079.92963875,0.12046781727639114,0.556442603602817
7085.41091675,0.0839389713987324,0.5558811282954458
7090.892889,-0.11656437198043933,0.5493200853653726
7096.375444249999,0.1393377304242825,0.5393352838574623
7101.85874975,-0.038947019593044065,0.5271306658311244
7107.34225025,0.04781118432164821,0.5267655153675866
7112.826333499999,-0.006117466422127942,0.5363119528144163
7118.310833500001,0.06874808913114294,0.5292800027392112
7123.79597225,0.036014027110500876,0.5439768560262965
7129.281722500001,0.025176605813382224,0.552105163846998
7134.767610999999,0.0069193683456374765,0.5451443453661134
7140.25411125,-0.055142505325242584,0.5866703400023301
7145.74138875,0.10317326756905118,0.5722433111269
7151.228833500001,-0.12192554002610864,0.5372570665438673
7156.71675,-0.048776759408372235,0.5447022878589939
7162.205110999999,0.043846663912137394,0.5542646090825017
7167.6939165,-0.16323115740545655,0.5377631201452207
7173.183138750001,-0.12323312319545286,0.5437361201715802
7178.672916500001,0.07039169307632466,0.5432794773326595
7184.162639,-0.13282120459230112,0.5161347652206335
7189.6530555,0.07224521089254708,0.5161049582437149
7195.14380575,-0.006087195516661632,0.5182318793050088
7200.63508325,-0.042199820504855094,0.5064843211002792
7206.126611,0.044039655338936126,0.49941921831263547
7211.618278,-0.05004842928697513,0.5243375303982056
7217.110638749999,0.08604594004007307,0.5177090153143012
7222.6031665,0.05616075426922983,0.5283287068937229
7228.0959445,-0.04104099695199974,0.5281741040860858
7233.589388750001,-0.05131380373297807,0.5944285274271773
7239.0825835,0.41677151302985527,0.918059761532054
7244.5765,-0.023327725504715964,0.9301766419357004
7250.0704722499995,-0.09454831271795971,0.6709555042994017
7255.565139,-0.03687575821881602,0.5911535240173529
7261.059833249999,-0.046076607477649204,0.5295292561648922
7266.5542777499995,-0.09643181487556562,0.5427041636261855
7272.049361,0.1982268656997864,0.8172062398849258
7277.5448612499995,-0.36997934547753125,0.9425043849218715
7283.0405277499995,-0.006369526183553349,0.7513386927349802
7288.5363609999995,0.05023574945907912,0.6091195370920088
7294.0321945,0.10985129319435462,0.5853263776708888
7299.528528,-0.055052888278919326,0.6141129692517707
7305.024916750001,-0.14947638593499069,0.6286552259909538
7310.5215,0.34165258743071597,0.6453338724232675
7316.01822225,-0.003213669679269166,0.8752786445898393
7321.515194500001,-0.05234533853730163,0.6225563875397092
7327.01227775,0.2034282874650997,0.6773481490640314
7332.50938875,0.229110681632623,0.6266244396276985
7338.006944499999,0.3390176977468615,0.8837360674643685
7343.50438875,0.08009212542092677,0.8553353315586897
7349.00211125,0.17879955470013537,0.5437848421786988
7354.5000555,0.20888164256347888,0.6132036127511328
7359.997778000001,0.03184664342172954,0.6712188292247933
7365.49561125,0.30939674163362674,0.7317126625504137
7370.9936665,-0.09514600385945225,0.818799324641915
7376.4918335,0.3522025954858549,0.5373335655428362
7381.990083250001,0.13664681855071859,0.5171857139759655
7387.488139000001,0.35102343064010527,0.5683821632651723
7392.986528,0.26161997738918835,0.6211423435295921
7398.484722249999,0.2221144683546925,0.6828673338648169
7403.98316675,0.06747398879395126,0.7004312034559086
7409.481611249999,0.15602508109575408,0.5106067281282116
7414.9799445,0.15002113202752854,0.5375451564458267
7420.478333250001,0.12645817804808032,0.5023429440254171
7425.97675,0.20615557841652699,0.5653988036206109
7431.474944500001,0.397171397875022,0.5803289407030556
7436.9731114999995,0.2039531149477035,0.6383797069179475
7442.471389,0.1333984299831246,0.5628323647314312
7447.969638750001,0.24466313935599573,0.8335384965127033
7458.74975,0.32284799296002087,0.5151000525700693
7474.722611,0.27740748379289254,0.7273443448926514
7482.82338875,0.25041363289107865,0.682368978383409
7488.324777749999,0.27827774542771794,0.5739975340489393
7493.8262777499995,0.36078020249958825,0.5563901331642794
7499.32780575,0.3554477455975479,0.5368531922226061
7504.82991675,0.35709673607489834,0.5236448126396214
7510.33169475,0.39586138956726663,0.5294457938413917
7515.833666500001,0.3721821701315109,0.5510896352826915
7521.3363334999995,0.38541734684756707,0.7910254678017141
7526.8385,0.1154637288435227,0.7790494634327699
7532.3411667499995,0.423260792461209,0.6026711350738744
7537.843639,0.34565172364227353,0.5544168359613765
7543.34666675,0.1552129165601355,0.5375747880494575
7548.8495555,0.17630094160157378,0.5273821697828209
7554.35250025,0.32199243412119816,0.5872102637631486
7559.855749749999,0.27499323654476715,0.5715760634109865
7565.359166499999,0.38736495036718954,0.5883498944278395
7570.86222225,0.3025614392386051,0.7460792267101718
7576.36591675,0.22181815803292532,0.6044233667418533
7581.869416500001,0.2474992614621153,0.5909206655129762
7587.3731665,0.1582781689839551,0.5924029739951489
7592.8768334999995,0.42711069051108513,0.5455228506561551
7598.639639,0.19909776891675385,0.5722074693607503
7606.477722,0.07049147417835122,0.5100379011220745
7614.749389,0.2061321551443236,0.5321333256775233
7623.0219445,0.11194005131369918,0.5560173804213785
7629.84349975,0.20083341015069917,0.5925483694221498
7635.35477775,0.15936266135485133,0.48572066796715063
7640.866416500001,0.1859319629542545,0.48277071082859063
7646.37861125,0.24090489931506598,0.5076506398843285
7651.89097225,0.1071256208164217,0.52005240989777
7657.4040832499995,0.3093224920793296,0.5416321917108337
7662.9174445,0.34526947944063247,0.5657699000790054
7668.431333,0.4203042127214047,0.5332385963286146
7673.94536075,0.3840283976028121,0.5039022235041501
7679.46011125,0.45323456780343757,0.5228721706690699
7684.9751945,0.318350451117589,0.5434711058296093
7690.49072225,0.06791429975870202,0.610538211120532
7696.006388999999,0.30331166866265447,0.5970908259994837
7701.523028,0.3074068575655798,0.5650548577359908
7707.0395555000005,0.7629563169306274,0.715503732913258
7712.556778,0.5489664964839126,1.1461479956408498
7718.074278,-0.2725165566291769,1.0923512723798032
7723.592389,0.21052493049587712,0.7240525433288024
7729.11050025,0.20644195402151685,0.6398006794156228
7734.62944425,0.2685982984669295,0.5803499268324276
7740.148611250001,0.48490656870867827,0.574733687041483
7745.6682775,0.8145505575269394,0.8656819788028149
